name,rubro,email,phone,whatsapp,best_outreach_number,address,city,province,website,instagram,facebook,linkedin,source,lead_score,lead_tier,contact_channel
Federagro Firmat,Silos,ventas@federagro.com.ar,+543462470030,,+543462470030,Belgrano 1486,Elortondo - Santa Fe,,http://www.federagro.com.ar,,,,Paginas Amarillas,55,B,phone
Jmg Saica,Silos,ventas@jmgsa.com.ar,+543496428732,,+543496428732,Pte R S Peña 233,Esperanza - Santa Fe,,http://www.jmgsa.com.ar,,,,Paginas Amarillas,55,B,phone
Luis Angel Lancioni SRL -Maquinas Agricolas,Silos,info@luisangellancioni.com.ar,+543532420210,,+543532420210,LEANDRO NICEFORO ALEM 955,Oliva - Cordoba,,http://www.luisangellancioni.com.ar,,,,Paginas Amarillas,55,B,phone
Mastil SA,Silos,ventas@mastilsa.com.ar,+543537424701,,+543537424701,Ruta 9 500,Bell Ville - Cordoba,,http://www.mastilsa.com.ar,,,,Paginas Amarillas,55,B,phone
Norias Tandil,Silos,noriastandil@gmail.com,+542494435369,,+542494435369,Uriburu 159,Tandil - Buenos Aires,,http://www.noriastandil.com.ar,,,,Paginas Amarillas,55,B,phone
Pontarelli Alejandro y Lisandro,Silos,andrea_admin@pgmetalurgica.com.ar,+543496427781,,+543496427781,M Soler 404,Esperanza - Santa Fe,,http://www.pgmetalurgica.com,,,,Paginas Amarillas,55,B,phone
Santiago de Julio Cesar Sediari,Silos,info@agro-santiago.com.ar,+542272430356,,+542272430356,Calle 119 330,Navarro - Buenos Aires,,http://www.agro-santiago.com.ar,,,,Paginas Amarillas,55,B,phone
Silos Silmar,Silos,silmarsilos@hotmail.es,+5492317506590,,+5492317506590,R 65 Y Salta,9 de Julio - Buenos Aires,,www.silossilmar.com.ar,,,,Paginas Amarillas,55,B,phone
Sinfines Fas SA,Silos,ventas@sinfinesfas.com.ar,+543462422072,,+543462422072,Roberto Imperiale 1251 Parque Industrial La Victoria,Venado Tuerto - Santa Fe,,http://www.sinfinesfas.com.ar,,,,Paginas Amarillas,55,B,phone
Sistecom SRL Banderillero Satelital,Silos,sistecomsrl@arnetbiz.com.ar,+543537471151,,+543537471151,Gral Güemes 645,Justiniano Posse - Cordoba,,http://www.sistecomsrl.com.ar/,,,,Paginas Amarillas,55,B,phone
A Abajo-Arriba !! Todo Alarmas,Sistemas De Seguridad,luisdiletto@gmail.com,+541142452154,,+541142452154,Av H Yrigoyen 9534,Lomas de Zamora - Buenos Aires,,http://www.alarmastodoalarmas.com.ar,,,,Paginas Amarillas,55,B,phone
Aitec Ingenieria,Sistemas De Seguridad,aitecingenieria@ciudad.com.ar,+541147692358,,+541147692358,Rio Atuel 9744,Loma Hermosa - Buenos Aires,,http://www.aitec-ingenieria.com.ar,,,,Paginas Amarillas,55,B,phone
Alarmas - Grupo Sei,Sistemas De Seguridad,consultas@consultorasei.com,+542994476967,,+542994476967,Av Olascoaga 377 Piso 1,Neuquén - Neuquen,,http://www.alarmas-gruposei.com.ar,,,,Paginas Amarillas,55,B,phone
Alarmas - Tecni Alarma,Sistemas De Seguridad,tecni-alarma@hotmail.com,+542994430906,,+542994430906,Montevideo 114,Neuquén - Neuquen,,http://www.tecnialarmas.com.ar,,,,Paginas Amarillas,55,B,phone
Alarmas Wilt,Sistemas De Seguridad,info@alarmaswilt.net,+541142905173,,+541142905173,Ntras Malvinas 392 Piso PB,Monte Grande - Buenos Aires,,www.alarmaswilt.net,,,,Paginas Amarillas,55,B,phone
Bh Seg,Sistemas De Seguridad,ventas@bhseg.com.ar,+541120440899,,+541120440899,Av Corrientes 3019 Piso 5,Once (Balvanera) - Ciudad de Buenos Aires,,www.bhseg.com.ar,,,,Paginas Amarillas,55,B,phone
Connected Central de Monitoreo Oncativo Rj,Sistemas De Seguridad,ventas@rjaraujo.com.ar,+543572460363,,+543572460363,9 De Julio 171,Oncativo - Cordoba,,http://www.connectedalarma.com.ar,,,,Paginas Amarillas,55,B,phone
Gules Seguridad SRL,Sistemas De Seguridad,martinagatica@gulesseguridad.com.ar,+5491171299498,,+5491171299498,Av Córdoba 391,Retiro - Ciudad de Buenos Aires,,http://www.gulesseguridad.com.ar,,,,Paginas Amarillas,55,B,phone
Intercron SRL,Sistemas De Seguridad,info@intercron.com,+541145455400,,+541145455400,Valdenegro 3201,Villa Urquiza - Ciudad de Buenos Aires,,http://www.intercron.com,,,,Paginas Amarillas,55,B,phone
Satelital Vision,Sistemas De Seguridad,antoninimartin@hotmail.com,+543584700665,,+543584700665,Estado De Israel 1351,Río Cuarto - Cordoba,,http://www.satelital-control.com.ar,,,,Paginas Amarillas,55,B,phone
Smart - Seguridad Privada,Sistemas De Seguridad,info@seguridadsmart.com.ar,+543814333666,,+543814333666,Dr M Paz 1777,San Miguel de Tucumán - Tucuman,,https://www.facebook.com/smartseguridadsrl,,,,Paginas Amarillas,55,B,phone
Three Working SA en Formaci,Sistemas De Seguridad,ventas@twsa.com.ar,+543484424207,,+543484424207,Belgrano 545,Escobar - Buenos Aires,,http://www.twsa.com.ar,,,,Paginas Amarillas,55,B,phone
Agua Soda - Bajo Normas Ivess,Sodas,info@nafa.com.ar,+541142821773,,+541142821773,Molina Arrotea 1660,Lomas de Zamora - Buenos Aires,,http://www.nafa.com.ar,,,,Paginas Amarillas,55,B,phone
Agua Soda Marcucci SRL,Sodas,agua_sujumarcu@yahoo.com.ar,+542214860917,,+542214860917,10 2897,La Plata - Buenos Aires,,http://www.agua-sujumarcu.com.ar,,,,Paginas Amarillas,55,B,phone
Agua y Soda Martin,Sodas,aguamartinmdp@gmail.com,+542234784069,,+542234784069,F Acosta 6974,Mar del Plata - Buenos Aires,,http://www.aguamartin.com.ar,,,,Paginas Amarillas,55,B,phone
Aguapab SRL,Sodas,aguapabsrl@hotmail.com,+542317422069,,+542317422069,Urquiza 109,9 de Julio - Buenos Aires,,http://www.aguapab.com.ar,,,,Paginas Amarillas,55,B,phone
Aguas de Paravachasca,Sodas,aguasdeparavachasca@gmail.com,+543547427867,,+543547427867,Mexico 601,Alta Gracia - Cordoba,,http://www.aguasdeparavachasca.com.ar/,,,,Paginas Amarillas,55,B,phone
Cersa Torasso,Sodas,cersatorasso@gmail.com,+543814391182,,+543814391182,Ruta 301 Km 8,San Miguel de Tucumán - Tucuman,,http://www.torassoweb.com.ar,,,,Paginas Amarillas,55,B,phone
Cimes - Agua y Soda,Sodas,info@cimescentral.com,+542395454117,,+542395454117,R Peña 268,Carlos Casares - Buenos Aires,,www.cimescentral.com,,,,Paginas Amarillas,55,B,phone
El Retorno - Soda en Sifones - Agua en Bidones,Sodas,r.oddone@hotmail.com,+542346421131,,+542346421131,Maipú 516,Chivilcoy - Buenos Aires,,http://www.elretornosoda.com,,,,Paginas Amarillas,55,B,phone
Fernandez y Cia SA,Sodas,aguafernandez@yahoo.com.ar,+541142015185,,+541142015185,Sarmiento 858,Dock Sud - Buenos Aires,,http://www.fernandezycia.com,,,,Paginas Amarillas,55,B,phone
Sodas y Agua - Manolito,Sodas,manuellario33@hotmail.com,+543544470719,,+543544470719,9 De Julio 729,Mina Clavero - Cordoba,,http://www.syamanolito.com.ar,,,,Paginas Amarillas,55,B,phone
Activos Informaticos,Software,info@activosinformaticos.com.ar,+541142988822,,+541142988822,9 De Julio 650 Piso PB,Turdera - Buenos Aires,,http://www.activosinformaticos.com.ar,,,,Paginas Amarillas,55,B,phone
Aptour,Software,aptour@apsoftware.com.ar,+542234800543,,+542234800543,General Rivas 4333,Mar del Plata - Buenos Aires,,www.aptour.com.ar,,,,Paginas Amarillas,55,B,phone
Besysoft SA,Software,info@besysoft.com,+542304644255,,+542304644255,Ruta Pan. Ramal Km 49 5 Edificio Paralelo 50 Of 10,La Lonja - Buenos Aires,,www.besysoft.com,,,,Paginas Amarillas,55,B,phone
Cctech Soluciones y Servicios Tecnologicos,Software,info@cctech.com.ar,+543514870700,,+543514870700,Av E Caraffa 2313,Córdoba - Cordoba,,http://www.cctech.com.ar,,,,Paginas Amarillas,55,B,phone
Control Net,Software,info@controlnet.com.ar,+543514235133,,+543514235133,Bv Las Heras 282,Córdoba - Cordoba,,http://www.controlnet.com.ar,,,,Paginas Amarillas,55,B,phone
Credencial Argentina SA,Software,infocredencial@credencial.com.ar,+541141216000,,+541141216000,TGral J Perón 564 Piso 5,Centro (San Nicolás) - Ciudad de Buenos Aires,,http://www.credencial.com.ar,,,,Paginas Amarillas,55,B,phone
Deitres SA,Software,info@deitres.com.ar,+542234950191,,+542234950191,San Luis 4580,Mar del Plata - Buenos Aires,,http://www.deitres.com.ar,,,,Paginas Amarillas,55,B,phone
Delphsoft,Software,delphsoftcba@gmail.com,+5493518018791,,+5493518018791,Lascano Colodrero 2743,Córdoba - Cordoba,,www.delphsoft.com,,,,Paginas Amarillas,55,B,phone
Electrónica Rf,Software,electronicarf6875@gmail.com,+541146447872,,+541146447872,R L Falcón 6875,Liniers - Ciudad de Buenos Aires,,http://www.electronicarf.com,,,,Paginas Amarillas,55,B,phone
Entre Sistemas,Software,ventas@entresistemas.com.ar,+543446439051,,+543446439051,J J De Urquiza 2700,Gualeguaychú - Entre Rios,,http://www.entresistemas.com.ar,,,,Paginas Amarillas,55,B,phone
Ep Portal,Software,epportal@hotmail.com,+542257420289,,+542257420289,Sarmiento 765,Mar de Ajó - Buenos Aires,,http://www.epportal.com,,,,Paginas Amarillas,55,B,phone
Geotarget SA,Software,info@geotarget.com.ar,+541143311093,,+541143311093,Av Rivadavia 717 Piso 4,Centro (San Nicolás) - Ciudad de Buenos Aires,,http://www.geomarker.com.ar/demo,,,,Paginas Amarillas,55,B,phone
Gscom SRL,Software,info@gscom.com.ar,+541148652129,,+541148652129,Sánchez De Loria 547,Once (Balvanera) - Ciudad de Buenos Aires,,http://www.gscom.com.ar,,,,Paginas Amarillas,55,B,phone
Infinite Loop,Software,info@infiniteloop.com.ar,+541146291807,,+541146291807,9 De Julio 145 Piso 2,Morón - Buenos Aires,,www.infiniteloop.com.ar,,,,Paginas Amarillas,55,B,phone
Jakemate,Software,jakemate@crearsa.com.ar,+543543401191,,+543543401191,Veracruz 1057,Villa Allende - Cordoba,,http://www.jkmatesoftware.com.ar,,,,Paginas Amarillas,55,B,phone
Maer Software,Software,info@maersoft.com.ar,+541149548216,,+541149548216,Av Rivadavia 2358 Piso 2,Once (Balvanera) - Ciudad de Buenos Aires,,www.maersoft.com.ar,,,,Paginas Amarillas,55,B,phone
Media5,Software,info@media5srl.com,+541143748395,,+541143748395,Paraná 425 Piso 9,Centro (San Nicolás) - Ciudad de Buenos Aires,,http://www.video5.tv/es,,,,Paginas Amarillas,55,B,phone
Montech,Software,federicopenin@gmail.com,+5492235606801,,+5492235606801,S Del Estero 1660 Piso 9,Mar del Plata - Buenos Aires,,www.montech.com.ar,,,,Paginas Amarillas,55,B,phone
Mpa Sistemas,Software,info@mpasistemas.com.ar,+5491154246753,,+5491154246753,PAEZ 1480,Ramos Mejía - Buenos Aires,,www.mpasistemas.com.ar,,,,Paginas Amarillas,55,B,phone
Plus54,Software,info@plus54.com,+541152381026,,+541152381026,Av Corrientes 2554 Piso 6,Once (Balvanera) - Ciudad de Buenos Aires,,www.plus54.com/,,,,Paginas Amarillas,55,B,phone
Punto Informatico Soft S R L,Software,ventas@puntoinformatico.com.ar,+542234790077,,+542234790077,Pasteur 2150,Mar del Plata - Buenos Aires,,http://www.puntoinformatico.com.ar,,,,Paginas Amarillas,55,B,phone
Q Solutions SA,Software,info@qsolutions.com.ar,+541142512561,,+541142512561,Av San Martín 111 Piso PB,Bernal Este - Buenos Aires,,www.qsolutions.com.ar,,,,Paginas Amarillas,55,B,phone
Qad,Software,lcabrera@qad.com.ar,+541147046485,,+541147046485,Ruiz Huidobro 1615 Piso 1,Nuñez - Ciudad de Buenos Aires,,http://www.qad.com.ar,,,,Paginas Amarillas,55,B,phone
Saetech SA,Software,info@saetech.com.ar,+541141360100,,+541141360100,Av Fondo De La Legua 939Av Fon,San Isidro - Buenos Aires,,http://www.saetech.com.ar,,,,Paginas Amarillas,55,B,phone
Shares Software,Software,info@sharesvirtual.com.ar,+542234753806,,+542234753806,Alberti 4574 Piso PB,Mar del Plata - Buenos Aires,,www.sharesvirtual.com.ar,,,,Paginas Amarillas,55,B,phone
Thinknet S a,Software,info@thinknetgroup.com.ar,+541152460230,,+541152460230,Av Corrientes 2817 Piso 2,Once (Balvanera) - Ciudad de Buenos Aires,,http://www.thinknetgroup.com.ar,,,,Paginas Amarillas,55,B,phone
Trilogic Soluciones Informaticas,Software,adagio@trilogic.com.ar,+5492944313222,,+5492944313222,Camino 28 SN San Javier,Cruz de Caña - Cordoba,,www.trilogic.com.ar/index.htm,,,,Paginas Amarillas,55,B,phone
Ula Technology Developments SRL,Software,cgranatelli@ulasoft.com.ar,+543572460665,,+543572460665,Bv Sarmiento 910,Oncativo - Cordoba,,http://www.ulasoft.com.ar,,,,Paginas Amarillas,55,B,phone
Casa Musso - Aire Acondicionado P/ Maquinas Agricolas,Soldadura,ventascasamusso@gmail.com,+543564433300,,+543564433300,Vélez Sársfield 365,San Francisco - Cordoba,,http://www.casa-musso.com.ar,,,,Paginas Amarillas,55,B,phone
Gamasol,Soldadura,la_kd18@hotmail.com,+542234800154,,+542234800154,Ayolas 2922,Mar del Plata - Buenos Aires,,http://www.webmdp.com/gamasol,,,,Paginas Amarillas,55,B,phone
Hb Implementos Industriales,Soldadura,hbimplementos@gmail.com,+541144417993,,+541144417993,Las Palmas 1851,San Justo - Buenos Aires,,http://www.hbimplementos.com,,,,Paginas Amarillas,55,B,phone
Ayenue,Spa,smonica-2@hotmail.com,+5491141604868,,+5491141604868,San Martín 140,Ostende - Buenos Aires,,www.ayenue.com.ar,,,,Paginas Amarillas,55,B,phone
Be Productos de Spa & Deco,Spa,andreacolabraro75@gmail.com,+5492216389060,,+5492216389060,12 836,La Plata - Buenos Aires,,http://www.bespaydeco.com,,,,Paginas Amarillas,55,B,phone
Hosteria las Dalias,Spa,info@spa-lasdalias.com.ar,+543544494559,,+543544494559,Calle Pública S/N,Villa de las Rosas - Cordoba,,www.spa-lasdalias.com.ar,,,,Paginas Amarillas,55,B,phone
Hotel Ananque,Spa,info@hotelananque.com,+543541423949,,+543541423949,Av San Martín 927,Villa Carlos Paz - Cordoba,,http://www.hotelananque.com,,,,Paginas Amarillas,55,B,phone
Hotel Casablanca,Spa,hotelspacasablanca@gmail.com,+542257462801,,+542257462801,Mendoza 4742,La Lucila del Mar - Buenos Aires,,www.hotelspacasablanca.com.ar,,,,Paginas Amarillas,55,B,phone
Luz de Venus,Spa,gabrielaweisgerber.dp@gmail.com,+5492923538353,,+5492923538353,Calle 11 524,Huanguelén Sur - Buenos Aires,,http://www.luzdevenusarg.com,,,,Paginas Amarillas,55,B,phone
Markus Spa,Spa,martin@markusexperience.com,+5491168621272,,+5491168621272,Av Callao 1046,Palermo Hollywood - Ciudad de Buenos Aires,,http://www.markusexperience.com,,,,Paginas Amarillas,55,B,phone
Moro Medical Spa,Spa,info@cristinamoro.com.ar,+541142516533,,+541142516533,9 De Julio 146,Bernal Este - Buenos Aires,,http://www.cristinamoro.com.ar,,,,Paginas Amarillas,55,B,phone
Posada y Spa las Golondrinas,Spa,administracion@posadayspalasgolondrinas.com,+5492914434630,,+5492914434630,B°C ceferino S/N 1,Tornquist - Buenos Aires,,www.posadayspalasgolondrinas.com,,,,Paginas Amarillas,55,B,phone
Ganko Sushi,Sushi,info@gankosushi.com.ar,+541142450097,,+541142450097,M Sánchez De Loria 270,Lomas de Zamora - Buenos Aires,,http://www.gankosushi.com.ar,,,,Paginas Amarillas,55,B,phone
K-Insumos de Sushi,Sushi,kosuri.admi@gmail.com,+5491124551888,,+5491124551888,calle 145 6471,Remedios de Escalada - Buenos Aires,,http://www.insumosdesushi.com,,,,Paginas Amarillas,55,B,phone
"Restaurant Japones - ""Amigos del Mar"" Casa de Sushi",Sushi,info@casadesushi.com.ar,+542234916054,,+542234916054,Guido 2056,Mar del Plata - Buenos Aires,,www.casadesushi.com.ar,,,,Paginas Amarillas,55,B,phone
Samurai Delivery-Catering-Eventos,Sushi,contactos@samuraisushi.com.ar,+541144646300,,+541144646300,Avellaneda 289,Ramos Mejía - Buenos Aires,,http://www.samuraisushi.com.ar,,,,Paginas Amarillas,55,B,phone
Bugati San Justo,Talleres Mecanicos,sanjustocentro@bugatti.com.ar,+541146511142,,+541146511142,Dr A H Illia 2078,San Justo - Buenos Aires,,http://www.bugatti.com.ar,,,,Paginas Amarillas,55,B,phone
Mecánica Arijon,Talleres Mecanicos,mecanica_arijon@hotmail.com,+543434332512,,+543434332512,B Parera 2414,Paraná - Entre Rios,,http://www.mecanicarijon.com,,,,Paginas Amarillas,55,B,phone
Taller Billinghurst,Talleres Mecanicos,tallercarlos146@hotmail.com,+541148672496,,+541148672496,Billinghurst 146,Almagro - Ciudad de Buenos Aires,,http://www.tallerbillinghurst.com,,,,Paginas Amarillas,55,B,phone
Albana Cortinas - Tapiceria y Blanco,Tapiceria,albanamdp@hotmail.com,+5492236084787,,+5492236084787,Catamarca 1917,Mar del Plata - Buenos Aires,,http://www.albana.com.ar,,,,Paginas Amarillas,55,B,phone
Carpinteria las 3 G,Tapiceria,carpinterialas3g@live.com,+541144514656,,+541144514656,C H Malnatti 2145,San Miguel - Buenos Aires,,http://www.carpinterialas3g.com.ar,,,,Paginas Amarillas,55,B,phone
Decor - Tap,Tapiceria,sibilalancioni@gmail.com,+543537426319,,+543537426319,Córdoba 770,Bell Ville - Cordoba,,http://www.decor-tap.com.ar,,,,Paginas Amarillas,55,B,phone
Excell Decoraciones,Tapiceria,excelldecoraciones@yahoo.com.ar,+541149540228,,+541149540228,Azcuénaga 452,Once (Balvanera) - Ciudad de Buenos Aires,,http://www.excelldecoraciones.com.ar,,,,Paginas Amarillas,55,B,phone
Gestal Deco,Tapiceria,marcelogestaltap@gmail.com,+541149013431,,+541149013431,Riglos 346 Piso PB,Caballito - Ciudad de Buenos Aires,,http://www.gestaldeco.com,,,,Paginas Amarillas,55,B,phone
Gomas Villa Gesell,Tapiceria,gomasvillagesell@yahoo.com,+542255463152,,+542255463152,Avenida 3 s/n,Villa Gesell - Buenos Aires,,www.gomasvillagesell.com.ar,,,,Paginas Amarillas,55,B,phone
Mobilier Interiores,Tapiceria,mobilier@uolsinectis.com.ar,+542234937557,,+542234937557,Alte Brown 3207,Mar del Plata - Buenos Aires,,www.mobilier.com.ar,,,,Paginas Amarillas,55,B,phone
Tapiceria Taibo,Tapiceria,taptaibo@hotmail.com,+541147867726,,+541147867726,O'Higgins 2125,Belgrano - Ciudad de Buenos Aires,,http://www.tapiceriataibo.com,,,,Paginas Amarillas,55,B,phone
Ave Cesar Tattoo,Tatuajes,julioibarra84@hotmail.com,+5491153134787,,+5491153134787,Santa R De Lima 2976,El Talar - Buenos Aires,,http://www.avecesartattoo.com,,,,Paginas Amarillas,55,B,phone
Cristattoos763,Tatuajes,cristattoos763@live.com,+5491152210763,,+5491152210763,Vieytes 1448,Dock Sud - Buenos Aires,,http://www.fotolog.com/cristattoo763,,,,Paginas Amarillas,55,B,phone
Route 66,Tatuajes,route66tattoo@hotmail.com,+543414110650,,+543414110650,Ricardone 82,Rosario - Santa Fe,,www.route66tattoo.com.ar,,,,Paginas Amarillas,55,B,phone
Aserradero Montaldo Hnos,Techos,aserraderomontaldo@hotmail.com,+541147445236,,+541147445236,J B Justo 2288,San Fernando - Buenos Aires,,http://www.aserraderomontaldo.com,,,,Paginas Amarillas,55,B,phone
Myca SA - Fabrica de Chapas Plasticas,Techos,ventas@chapaplasticamyca.com,+5493513970747,,+5493513970747,Av Circunvalacion Sur s/n,Córdoba - Cordoba,,http://www.chapasplasticasmyca.com,,,,Paginas Amarillas,55,B,phone
Polimeros Argentinos,Telas,pedidospolimerosargentinos@gmail.com,+541150696900,,+541150696900,1 De Agosto De 1806 3551,Villa Ballester - Buenos Aires,,www.polimerosargentinos.com,,,,Paginas Amarillas,55,B,phone
Unión Docentes Argentinos - Uda,Telas,udacapital@fibertel.com.ar,+541149817482,,+541149817482,Pringles 54,Almagro - Ciudad de Buenos Aires,,http://www.udacapital.org.ar,,,,Paginas Amarillas,55,B,phone
Uocra,Telas,consultasyreclamosgremiales@uocra.org,+541143847140,,+541143847140,Av Belgrano 1870,Once (Balvanera) - Ciudad de Buenos Aires,,https://www.uocra.org,,,,Paginas Amarillas,55,B,phone
Americantel,Telecomunicaciones,info@americantel.com.ar,+541148619944,,+541148619944,Tte Gral J D Perón 3432 Piso PB,Once (Balvanera) - Ciudad de Buenos Aires,,http://www.americantel.com.ar,,,,Paginas Amarillas,55,B,phone
Argomys SA,Telecomunicaciones,ventas@argomys.com,+541146589900,,+541146589900,alarcon 859,Villa Sarmiento - Buenos Aires,,http://www.argomys.com,,,,Paginas Amarillas,55,B,phone
Cell One Turbo,Telecomunicaciones,celloneturbo@gmail.com,+5491179001600,,+5491179001600,Moreno 1500,Quilmes - Buenos Aires,,http://www.celloneturbo.com,,,,Paginas Amarillas,55,B,phone
Comunicaciones Visuales,Telecomunicaciones,libros@comvisuales.com.ar,+541148136131,,+541148136131,Viamonte 1529 Piso PB,Centro (San Nicolás) - Ciudad de Buenos Aires,,http://www.comvisuales.com.ar/,,,,Paginas Amarillas,55,B,phone
Cooperativa de Obras y Servicios Publicos de Miguel Riglos Ltda,Telecomunicaciones,coopriglos@coopriglos.com.ar,+542953498184,,+542953498184,Salta 116,Miguel Riglos - La Pampa,,http://www.coopriglos.com,,,,Paginas Amarillas,55,B,phone
Cooperativa Telefonica y Otros Servicios de Monte Hermoso Lt,Telecomunicaciones,cooptelefonica@mhermoso.com.ar,+542921481698,,+542921481698,P De Mendoza 268,Monte Hermoso - Buenos Aires,,www.cooptelefonicamh.com.ar,,,,Paginas Amarillas,55,B,phone
Gradicom,Telecomunicaciones,info@gradicom.com,+541149436999,,+541149436999,Venezuela 1961,Once (Balvanera) - Ciudad de Buenos Aires,,www.gradicom.com,,,,Paginas Amarillas,55,B,phone
Ignacio Maisano,Telecomunicaciones,nachoxmaisano101@gmail.com,+5492494275553,,+5492494275553,P Depietri 1551,Tandil - Buenos Aires,,http://www.timing.com.ar,,,,Paginas Amarillas,55,B,phone
