name,rubro,email,phone,whatsapp,best_outreach_number,address,city,province,website,instagram,facebook,linkedin,source,lead_score,lead_tier,contact_channel
M & G Ferretería Corralón,Corralones,rafael-miguez@hotmail.com,+543434260260,+5493434721577,+5493434721577,Av Almafuerte 2875,Paraná - Entre Rios,,http://www.mygcorralonferreteria.com,,,,Paginas Amarillas,80,A,whatsapp
Petro Añelo,Corredores Inmobiliarios,juanmanuelmotocross@gmail.com,+5491130091536,+5491130091536,+5491130091536,Av J De Garay 380,Monserrat - Ciudad de Buenos Aires,,http://www.petroanelo.com,,,,Paginas Amarillas,80,A,whatsapp
Casa la Central San Miguel,Cortinas,heberszwarc@hotmail.com,+5491162101872,+5491162101872,+5491162101872,Av. Pte. J. D. Perón 1901,San Miguel - Buenos Aires,,http://www.lacentralsanmiguel.com,,,,Paginas Amarillas,80,A,whatsapp
Casa Pamba,Cortinas,oscarboggini@gmail.com,+5491139471827,+5491139471827,+5491139471827,Av Cabildo 3832,Nuñez - Ciudad de Buenos Aires,,https://www.casapamba.com/,,,,Paginas Amarillas,80,A,whatsapp
Tribu de Afra,Cursos,tribudeafra@gmail.com,+5491153125555,+5491153125555,+5491153125555,Balcarce 764,Lomas de Zamora - Buenos Aires,,https://www.tribudeafra.com/,,,,Paginas Amarillas,80,A,whatsapp
Sportkinesis Hidroterapia y Deportes,Danza,sebastianomargimenez@gmail.com,+5491154855309,+5491156011317,+5491156011317,Juncal 931,Ituzaingo - Buenos Aires,,http://www.sportkinesis.com,,,,Paginas Amarillas,80,A,whatsapp
Anisma,Decoracion,vanicym@hotmail.com,+541145817077,+5491154825695,+5491154825695,Gral C Díaz 1858,Palermo Hollywood - Ciudad de Buenos Aires,,http://www.anismasrl.com,,,,Paginas Amarillas,80,A,whatsapp
Aserradero Nenino,Decoracion,aserraderonenino@hotmail.com,+543544471929,+5493544442556,+5493544442556,Ruta 14 S/N,Mina Clavero - Cordoba,,http://www.aserraderonenino.com,,,,Paginas Amarillas,80,A,whatsapp
Casa Berden,Decoracion,casaberden@hotmail.com,+5491164586576,+5491164586576,+5491164586576,Av 25 De Mayo 1901,Lanús - Buenos Aires,,http://www.casaberden.com,,,,Paginas Amarillas,80,A,whatsapp
Ema Tech - Pinturas Emapi,Decoracion,ema-tech-impermeables@hotmail.com,+542214524003,+5492215719828,+5492215719828,Avenida 60 989,La Plata - Buenos Aires,,http://www.ematechpinturas.com,,,,Paginas Amarillas,80,A,whatsapp
Mundo Budas,Decoracion,antoniojimenezb7@gmail.com,+5491176108007,+5491176108007,+5491176108007,Venezuela 1461,El Talar - Buenos Aires,,http://www.mundobudas.com,,,,Paginas Amarillas,80,A,whatsapp
La Tía Soo,Delivery,luzaguero.sofi@gmail.com,+5491133745482,+5491133745482,+5491133745482,B Sur Mer 7929,José León Suárez - Buenos Aires,,https://latiasoo.com/,,,,Paginas Amarillas,80,A,whatsapp
Demoliciones y Excavaciones en Zona Norte Martin Galluzzo,Demoliciones,obras_maq@hotmail.com,+5491153073226,+5491153073226,+5491153073226,Av F Beiró 5508 Piso 1,Villa Devoto - Ciudad de Buenos Aires,,http://www.mgalluzzo.com,,,,Paginas Amarillas,80,A,whatsapp
Fumigaciones Res,Demoliciones,gusgirolimini@yahoo.com.ar,+5491159828440,+5491159828440,+5491159828440,"Av Rivadavia 1255 1 Of ""109""",Monserrat - Ciudad de Buenos Aires,,http://www.fumigacionesres.com,,,,Paginas Amarillas,80,A,whatsapp
Ceballos Jorge E. Odontologo,Dentistas,info@ceobb.com.ar,+5492916424797,+5492914510219,+5492914510219,Viamonte 83,Bahía Blanca - Buenos Aires,,http://www.ceobb.com.ar/,,,,Paginas Amarillas,80,A,whatsapp
Centro Odontologico Silvia Costandinoff,Dentistas,silviacostandinoff@hotmail.com,+542246430303,+5492246406004,+5492246406004,Calle 3 1145,Santa Teresita - Buenos Aires,,http://www.centrodontologicocostandinoff.com,,,,Paginas Amarillas,80,A,whatsapp
Consultorio Odontologico Social Dr Pablo Pecoretti,Dentistas,pablopecoretti@hotmail.com,+5492994762778,+5492994762778,+5492994762778,Coronel E Godoy 816,Neuquén - Neuquen,,http://www.consultorioodontologicopablopecoretti.com,,,,Paginas Amarillas,80,A,whatsapp
Consultorio Odontológico Dra. Leticia Kalejman,Dentistas,letikalej@hotmail.com,+543489420467,+5493489333354,+5493489333354,Dr M Becerra 815,Campana - Buenos Aires,,https://www.leticiakalejman.com.ar/,,,,Paginas Amarillas,80,A,whatsapp
Consultorios Ode,Dentistas,odeodontologia@hotmail.com,+541146647931,+5491121853509,+5491121853509,Av J D Perón 2007 Piso 1,San Miguel - Buenos Aires,,http://www.consultoriosode.com,,,,Paginas Amarillas,80,A,whatsapp
López Andrea Verónica Odontóloga,Dentistas,anverlop@gmail.com.ar,+5492224456953,+5492224456953,+5492224456953,Cjal Muller 58 - PB,Guernica - Buenos Aires,,http://www.lopezandreaodontologa.com,,,,Paginas Amarillas,80,A,whatsapp
Atmosférico Shekina,Desagotes,atmosfericoshekina@hotmail.com,+5493424088489,+5493424088489,+5493424088489,Coronel teniente loza 6375 barrio liceo norte,Santa Fe - Santa Fe,,www.atmosfericoshekina.com,,,,Paginas Amarillas,80,A,whatsapp
Atmosféricos la Estrella,Desagotes,laestrelladelujan@hotmail.com.ar,+542323427859,+5492954687660,+5492954687660,A E Fernández 1449,Luján - Buenos Aires,,http://www.atmosfericolaestrella.com,,,,Paginas Amarillas,80,A,whatsapp
Atmosféricos y Volquetes Depris,Desagotes,info@atmosfericosdepris.com,+541144760210,+5491164410808,+5491164410808,,Morón - Buenos Aires,,http://www.atmosfericosdepris.com,,https://www.facebook.com/atmosf%c3%a9rico-y-volquete-depris-483548691995214,,Paginas Amarillas,80,A,whatsapp
Desagotes Destraclok,Desagotes,oscarhvidelasrl@gmail.com,+543514921644,+5493513443719,+5493513443719,Av. Juan B Justo 6629,Córdoba - Cordoba,,http://www.destraclok.com,,,,Paginas Amarillas,80,A,whatsapp
Emanuel Macias,Desagotes,macias_emanuel@live.com.ar,+5493412212618,+5493412212618,+5493412212618,J Ingenieros 1992,Rosario - Santa Fe,,http://www.maciasconstrucciones.com,,,,Paginas Amarillas,80,A,whatsapp
Gasista Matriculado- Julio César Arias- Arias Servicios,Desagotes,arias_servicios@hotmail.com.ar,+5491153105896,+5491153105896,+5491153105896,Juan Ramirez de Velazco 1237,Villa Crespo - Ciudad de Buenos Aires,,http://www.ariasservicios.com,,,,Paginas Amarillas,80,A,whatsapp
Mendoservi,Desagotes,pelayesfo@yahoo.com.ar,+542614263297,+5492614712398,+5492614712398,J R Ponce 416,Villa Nueva - Mendoza,,http://www.desagotemendoservi.com,,,,Paginas Amarillas,80,A,whatsapp
Servicio de Plomería Alberdi - Maipú - Luján y Chacras de Coria,Desagotes,guillermo_4069@hotmail.com,+5492615070879,+5492615070879,+5492615070879,J B Alberdi 2013,San José - Mendoza,,https://www.paginasamarillas.com.ar/fichas/servicio-de-plomeria-alberdi_15292798,,,,Paginas Amarillas,80,A,whatsapp
Jfm Logística SRL,Despachantes De Aduana,fernando@jfmlogistica.com.ar,+5493454347448,+5493454347448,+5493454347448,Puente Int. Salto Grande Op 9 S/N,Concordia - Entre Rios,,http://www.jfm-logistica.com,,,,Paginas Amarillas,80,A,whatsapp
Amigos Destapes,Destapaciones,bartolozzipablo@hotmail.com,+542234803756,+5492235251473,+5492235251473,L Rosales 4849,Mar del Plata - Buenos Aires,,http://www.amigosdestapes.com,,,,Paginas Amarillas,80,A,whatsapp
Aquí y Ahora 369,Distribuidor De Bebidas,tatoefv@gmail.com,+5493537302049,+5493537302049,+5493537302049,Av L Murialdo 745,Morrison - Cordoba,,http://www.aquiyahora369.com,,,,Paginas Amarillas,80,A,whatsapp
Las Marinas Salinera,Distribuidor De Bebidas,las.marinas.salinera@gmail.com,+5491164838445,+5491164838445,+5491164838445,Alte Brown 3264 Piso 4,Temperley - Buenos Aires,,http://www.lasmarinassalinera.com,,,,Paginas Amarillas,80,A,whatsapp
Malvinas Argentinas,Distribuidor De Bebidas,carataguirremiriam124@gmail.com,+5491169158148,+5491169158148,+5491169158148,Av Centenario 2043,Béccar - Buenos Aires,,http://www.autoserviciomalvinasargentinas.com,,,,Paginas Amarillas,80,A,whatsapp
Abel Reinoso Plomero y Gasista Matriculado,Durlock,nestorreinoso362@gmail.com,+5492235191583,+5492235191583,+5492235191583,M Chilavert 1485,Mar del Plata - Buenos Aires,,http://www.abelreinosoplomeroygasistamatriculado.com,,,,Paginas Amarillas,80,A,whatsapp
Construcciones Djm,Durlock,dariomacado87@gmail.com,+5492374032427,+5492374032427,+5492374032427,25 De Mayo 962,Paso del Rey - Buenos Aires,,http://www.construccionesdjm.com,,,,Paginas Amarillas,80,A,whatsapp
Construcciones Juan y Asociados,Durlock,juanalcidesrios35@gmail.com,+5491169641327,+5491169641327,+5491169641327,Berazategui 2835,Guernica - Buenos Aires,,http://www.construccionesjuanyasociados.com,,,,Paginas Amarillas,80,A,whatsapp
Dci-Obras,Durlock,info@dci-obras.com.ar,+5491130212341,+5491130212341,+5491130212341,Av Alvarez Thomas 833,Villa Crespo - Ciudad de Buenos Aires,,https://dci-obras.com.ar/contacto/,,,,Paginas Amarillas,80,A,whatsapp
Full Servicie Mh,Durlock,fullservice-mh@outlook.com,+5492964589165,+5492964589165,+5492964589165,"MZA ""R"" S/N LOTE 32 BARRIO ESPERANZA",Río Grande - Tierra del Fuego,,http://www.fullservicemh.com,,,,Paginas Amarillas,80,A,whatsapp
Electrix,Electricistas,electrixservis@hotmail.com,+5492235793132,+5492235793132,+5492235793132,Av Independencia 1193,Mar del Plata - Buenos Aires,,http://www.electrixservice.com,,,,Paginas Amarillas,80,A,whatsapp
Emiliano Urdiales - Electricista Matriculado - Matrícula 3401,Electricistas,emi69urdi@gmail.com,+5493424078901,+5493424078901,+5493424078901,P Zenteno 3093,Santa Fe - Santa Fe,,https://www.flashelectricidad.com/,,,,Paginas Amarillas,80,A,whatsapp
Pablo Pérez Electricidad,Electricistas,jesuspabloperez@hotmail.com,+5492236802918,+5492236802918,+5492236802918,Alvarado 4163,Mar del Plata - Buenos Aires,,http://www.electricidadiluminacion.com,,,,Paginas Amarillas,80,A,whatsapp
Servicios Integrales Artaza,Electricistas,artazagabriel8@gmail.com,+5491166637008,+5491166637008,+5491166637008,Perú 2221,San Justo - Buenos Aires,,http://www.serviciosintegralesartaza.com,,,,Paginas Amarillas,80,A,whatsapp
Arturo - Repuestos y Accesorios de Electrodomésticos,Electrodomesticos,arturovilches322@hotmail.com,+542614308210,+5492613046517,+5492613046517,J A Roca 322,Las Heras - Mendoza,,http://www.arturorepuestosyaccesorios.com,,,,Paginas Amarillas,80,A,whatsapp
Di-Ten Repuestos y Accesorios de Lavarropas y Refrigeración,Electrodomesticos,ditennqn@gmail.com,+5492995882438,+5492995882438,+5492995882438,Gob B Roldán 197,Neuquén - Neuquen,,http://www.diten.com.ar,,,,Paginas Amarillas,80,A,whatsapp
Service Baires,Electrodomesticos,osvaldanielpardo@gmail.com,+5491132785176,+5491165720144,+5491165720144,Honduras 1819,Gerli - Buenos Aires,,https://servicebaires-service-de-electrodomesticos.negocio.site/,,,,Paginas Amarillas,80,A,whatsapp
Centinela SRL,Electronica,gerencia@centinelasrl.com,+542614250946,+5492614684193,+5492614684193,Cnel L Barcala 530,Mendoza - Mendoza,,http://www.centinelasrl.com,,,,Paginas Amarillas,80,A,whatsapp
Diesel Blanco,Electronica,dieselblancosa@gmail.com,+5492995800155,+5492995800155,+5492995800155,Ruta 22 S/N,Cipolletti - Rio Negro,,http://www.dieselblanco.com,,,,Paginas Amarillas,80,A,whatsapp
R & S Comunicaciones,Electronica,simonoswaldo@hotmail.com.ar,+542214505905,+5492214882085,+5492214882085,57 125,Los Hornos - Buenos Aires,,http://www.ryscomunicaciones.com,,,,Paginas Amarillas,80,A,whatsapp
Ramirez Ángel - Servicio Técnico,Electronica,rangel@infovia.com.ar,+542984436428,+5492984436428,+5492984436428,Don Bosco 1612,General Roca - Rio Negro,,https://www.angelramirezserviciotecnico.com/,,,,Paginas Amarillas,80,A,whatsapp
Válvulas Industriales - Taller Rs,Electronica,rsierra@tallerrs.com.ar,+543571422065,+5493571577350,+5493571577350,B Franklin 1353,Río Tercero - Cordoba,,http://www.tallerrs.com,,,,Paginas Amarillas,80,A,whatsapp
Acis - Servicios Técnicos,Embalajes,acis_st@yahoo.com.ar,+541147614445,+5491144290792,+5491144290792,F Beiró 2164,Olivos - Buenos Aires,,http://www.acisst.com,,,,Paginas Amarillas,80,A,whatsapp
Alfomeg,Embalajes,alfomeg_arg@hotmail.com,+5493415005042,+5493413935283,+5493413935283,Monte Flores 7601,Rosario - Santa Fe,,http://www.palletsalfomeg.com,,,,Paginas Amarillas,80,A,whatsapp
Armenia Mudanzas,Embalajes,claudiolargo20@gmail.com,+541147566669,+5491147566669,+5491147566669,Armenia 2302,Munro - Buenos Aires,,https://www.mudanzasarmenia.com.ar/,,,,Paginas Amarillas,80,A,whatsapp
Av. Santa Fe Mudanzas.,Embalajes,velezarcangelvictor@gmail.com,+541148554521,+5491154921600,+5491154921600,Av Warnes 76,Villa Crespo - Ciudad de Buenos Aires,,http://www.avsantafemudanzas.com,,,,Paginas Amarillas,80,A,whatsapp
Export Pack SRL - Embalajes Industriales,Embalajes,info@exportpack.com.ar,+543514994182,+5493514994182,+5493514994182,Calle Pública S/N,Córdoba - Cordoba,,www.exportpack.com.ar,,,,Paginas Amarillas,80,A,whatsapp
Fiphsa Ferretería Industrial Palavecino Hnos SA,Embalajes,tandil@fiphsa.com.ar,+542494423187,+5492494317203,+5492494317203,Av Balbín 1177,Tandil - Buenos Aires,,https://www.fiphsa.com.ar/,,,,Paginas Amarillas,80,A,whatsapp
Fletes Ratti,Embalajes,info@fletesratti.com,+5491140782493,+5491140782493,+5491140782493,Gral J M Pirán 1347,Ituzaingo - Buenos Aires,,http://www.fletesratti.com,,,,Paginas Amarillas,80,A,whatsapp
Industrial Marcos de Ricardo R. Holc,Embalajes,indmarcos@yahoo.com.ar,+543755425590,+5493755434771,+5493755434771,S De La Victoria 250,Oberá - Misiones,,http://www.industrialmarcos.com,,,,Paginas Amarillas,80,A,whatsapp
Papelería Muriel,Embalajes,mgalperinmarcelo@gmail.com,+541149238190,+5491139290004,+5491139290004,Av Directorio 385,Caballito - Ciudad de Buenos Aires,,http://www.papeleriamuriel.com,,,,Paginas Amarillas,80,A,whatsapp
Valhec - Maquinas de Coser Familiares e Industriales,Embalajes,maquinasvalhec@yahoo.com.ar,+542994487637,+5492996100640,+5492996100640,Combate De S Lorenzo 481,Neuquén - Neuquen,,http://www.maquinasvalhec.com,,,,Paginas Amarillas,80,A,whatsapp
Pizzería la Estación,Empanadas,julianmulet77@gmail.com,+542224474139,+5492224280457,+5492224280457,J I Rucci 141,Guernica - Buenos Aires,,http://www.pizzeria-laestacion.com,,,,Paginas Amarillas,80,A,whatsapp
Maxima - Servicios de Limpieza,Empresas De Limpieza,administracion@maximaservicios.com.ar,+5492616358108,+5492616358108,+5492616358108,Av San Juan 2229,Las Heras - Mendoza,,http://www.maximaserviciosdelimpieza.com,,,,Paginas Amarillas,80,A,whatsapp
Centro de Comisionistas Villa María,Encomiendas,centrodecomisionistas@gmail.com,+543534647960,+5493534097141,+5493534097141,Quintana 2044,Villa María - Cordoba,,https://www.paginasamarillas.com.ar/fichas/centro-de-comisionistas-villa-maria_1,,,,Paginas Amarillas,80,A,whatsapp
Fletes Falcón,Encomiendas,martinez00gladis@gmail.com,+5491132271399,+5491132271399,+5491132271399,Tucumán 896,Lomas de Zamora - Buenos Aires,,http://www.fletesfalcon.com,,,,Paginas Amarillas,80,A,whatsapp
Capria Hnos. S.A.,Envases,mail@tamborescapria.com,+541149117286,+5491144156176,+5491144156176,Grito de Asencio 3270,Parque Patricios - Ciudad de Buenos Aires,,http://www.capriahnossa.com,,,,Paginas Amarillas,80,A,whatsapp
Vidriería y Aberturas Virgen de Guadalupe,Envases,cruzadovictor7@gmail.com,+541137227871,+5491132705412,+5491132705412,Av Castañares 2527,Flores - Ciudad de Buenos Aires,,http://www.vidrieriayaberturasvirgendeguadalupe.com,,,,Paginas Amarillas,80,A,whatsapp
Carballo Escribanía,Escribanos,escribaniacarballo@uolsinectis.com.ar,+542234944605,+5492235254326,+5492235254326,Corrientes 3035,Mar del Plata - Buenos Aires,,http://www.escribaniacarballo.com,,,,Paginas Amarillas,80,A,whatsapp
Escribanía Eymann & Querejeta,Escribanos,jeymann@speedy.com.ar,+542994428855,+5492994428855,+5492994428855,Entre Ríos 141,Neuquén - Neuquen,,http://www.escribaniaeymann.com,,,,Paginas Amarillas,80,A,whatsapp
Escribanía Llorens Rocha,Escribanos,escibaniarocha@yahoo.com.ar,+541144832916,+5491154894981,+5491154894981,General B Mitre 855,Morón - Buenos Aires,,http://www.escribaniallorensrocha.com.ar/,,,,Paginas Amarillas,80,A,whatsapp
Alg Indumentarias SRL,Estampado,algindumentarias@yahoo.com.ar,+5491166119231,+5491166119231,+5491166119231,Av V Sársfield 4614,Munro - Buenos Aires,,http://www.algindumentaria.com.ar,,,,Paginas Amarillas,80,A,whatsapp
Coco Mora,Estampado,aaron.e.t.i@hotmail.com,+5491144273177,+5491144273177,+5491144273177,S Bolívar 3852,José Mármol - Buenos Aires,,http://www.tiendacocomora.com,,,,Paginas Amarillas,80,A,whatsapp
Dermo Skincare Hollywood,Estetica,sandra_palacios35@hotmail.com,+5491140242688,+5491140242688,+5491140242688,Fitz Roy 2231,Palermo Hollywood - Ciudad de Buenos Aires,,http://www.dermoskincarehollywood.com,,,,Paginas Amarillas,80,A,whatsapp
Lubrifil,Estetica,lubricantesdalessandro@gmail.com,+5491140459290,+5491140459290,+5491140459290,Av Int Crovara 2485,Tablada - Buenos Aires,,http://www.lfautopartes.com,,,,Paginas Amarillas,80,A,whatsapp
Replat Escapes,Estetica,gustarey1968@gmail.com,+5493516060669,+5493517538033,+5493517538033,Av Castro Barros 1114,Córdoba - Cordoba,,https://www.gurugo.com.ar/fichas/replat-escapes_15539244,,,,Paginas Amarillas,80,A,whatsapp
Farmacia Asame,Farmacias,farmaciasame@gmail.com.ar,+541147350603,+5491136952376,+5491136952376,Av F De La Legua 2889,Villa Adelina - Buenos Aires,,http://www.farmaciaasame.com,,,,Paginas Amarillas,80,A,whatsapp
Farmacia Busilacchi,Farmacias,nfo@farmaciabusilacchi.com.ar,+542914820113,+5492916480057,+5492916480057,Av Láinez 1801,Bahía Blanca - Buenos Aires,,https://www.farmaciabusilacchi.com.ar,,,,Paginas Amarillas,80,A,whatsapp
Farmacia Internacional,Farmacias,farmacia_internacionaljujuy@hotmail.com,+543884228936,+5493884965317,+5493884965317,J M Gorriti 988,San Salvador de Jujuy - Jujuy,,http://www.fciainternacional.com,,,,Paginas Amarillas,80,A,whatsapp
Ferre Total,Ferreterias,ferretotalmatheu@gmail.com,+5491166710620,+5491166710620,+5491166710620,Nazarre 198,Matheu - Buenos Aires,,http://www.ferretotalmatheu.com,,,,Paginas Amarillas,80,A,whatsapp
Ferretería Lozano,Ferreterias,lozanoferreteria@yahoo.com,+542994893830,+5492994029936,+5492994029936,Antártida Arg 229,Colonia Centenario - Neuquen,,http://www.lozanoferreteria.com,,,,Paginas Amarillas,80,A,whatsapp
Formaq,Ferreterias,henrykary@hotmail.com,+543704451200,+5493704058301,+5493704058301,Av Gutnisky 3845,Formosa - Formosa,,http://www.formaqferreteria.com,,,,Paginas Amarillas,80,A,whatsapp
Volquetes Zona Norte,Ferreterias,ferreteriasignos@live.com.ar,+543414549090,+5493416854887,+5493416854887,Bv Rondeau 1214,Rosario - Santa Fe,,http://www.volqueteszonanorte.com,,,,Paginas Amarillas,80,A,whatsapp
Casa Ferrari,Fiambres,casaferrarilp@gmail.com,+542214224549,+5492216381989,+5492216381989,501 1584,La Plata - Buenos Aires,,http://www.casa-ferrari.com,,,,Paginas Amarillas,80,A,whatsapp
Abril Fletes,Fletes,rosanaverdugo00@gmail.com,+5491157386444,+5491157386444,+5491157386444,San Luis 2490,Once (Balvanera) - Ciudad de Buenos Aires,,http://www.abrilfletes.com,,,,Paginas Amarillas,80,A,whatsapp
Pretiflet,Fletes,pretiflet@gmail.com,+5491135591310,+5491135591310,+5491135591310,San Lorenzo 2108 y Mitre,San Martín - Buenos Aires,,http://www.pretiflettransporte.com,,,,Paginas Amarillas,80,A,whatsapp
Transporte Sc,Fletes,osvaldoscionti@hotmail.com,+5491160951997,+5491160951997,+5491160951997,Cuyo 2381,Martínez - Buenos Aires,,https://transporte-sc.com.ar/,,,,Paginas Amarillas,80,A,whatsapp
Hogar Mi Esperanza,Fotografia,otallarico@intramed.net,+541147700892,+5491161773756,+5491161773756,Oliden 576,Liniers - Ciudad de Buenos Aires,,http://www.hogarmiesperanza.com,,,,Paginas Amarillas,80,A,whatsapp
Moro Juan Carlos - Maquinas Agricolas,Fumigadora,ventas@juancarlosmorosrl.com.ar,+543471470542,+5493471681235,+5493471681235,Calle 25 942,Las Parejas - Santa Fe,,http://www.juancarlosmoro.com,,,,Paginas Amarillas,80,A,whatsapp
Aprender Jugando,Fundaciones,aprenderjugandoenvientos@gmail.com,+5491145363851,+5491145363851,+5491145363851,Av Paseo Colón 995,San Telmo - Ciudad de Buenos Aires,,http://www.aprenderjugando.net,,,,Paginas Amarillas,80,A,whatsapp
